idx,general,pediatric,specialist,hygienist_for_general,hygienist_for_pediatric,Address,ZIP,City,State,Latitude,Longitude,CensusCountyFips,CensusStateFips,County,med_indicator,chip_indicator
1496,1,0,0,2,0,35021 N 27TH LN,85086,PHOENIX,AZ,33.80190209,-112.1188216,13,4,Maricopa County,0,0
1497,1,0,0,2,0,3504 E. TYSON ST,85295,GILBERT,AZ,33.3112334,-111.7145486,13,4,Maricopa County,0,0
1498,1,0,0,2,0,"3505 E. BROWN ROAD, SUITE 102",85213,MESA,AZ,33.4370762,-111.75549380000001,13,4,Maricopa County,0,0
1499,0,0,1,0,0,"3509 S. MERCY RD,SUITE 107",85297,GILBERT,AZ,33.2853284,-111.7490865,13,4,Maricopa County,0,0
1500,1,0,0,2,0,3510 S MEADOWS DRIVE,85248,CHANDLER,AZ,33.2543881,-111.8664732,13,4,Maricopa County,0,0
1501,1,0,0,2,0,"3511 CANYON DE FLORES, STE B",85650,SIERRA VISTA,AZ,31.505597700000003,-110.256273,3,4,Cochise County,0,0
1502,1,0,0,2,0,3511 E. JASMINE CIRCLE,85213,MESA,AZ,33.448544,-111.7554554,13,4,Maricopa County,0,0
1503,1,0,0,2,0,"3515 W. SOUTHERN AVENUE, SUITE 152",85041,PHOENIX,AZ,33.3920312,-112.13391670000001,13,4,Maricopa County,0,0
1504,1,0,0,2,0,3525 N SONORAN HEIGHTS,85207,MESA,AZ,33.4793006,-111.6702252,13,4,Maricopa County,0,0
1505,1,0,0,2,0,3530 E CAROL AVE,85204,MESA,AZ,33.405887400000005,-111.75483490000002,13,4,Maricopa County,0,0
1506,1,0,0,2,0,35350 N. 50TH STREET,85331,CAVE CREEK,AZ,33.806008899999995,-111.9743756,13,4,Maricopa County,0,0
1507,1,0,0,2,0,3544 E. SOUTHERN AVE. #106,85204,MESA,AZ,33.3947395,-111.7544176,13,4,Maricopa County,0,0
1508,1,0,0,2,0,3547 E. ELIDA ST.,85716,TUCSON,AZ,32.242801,-110.9167152,19,4,Pima County,0,0
1509,2,0,0,4,0,"3549 E. BROWN RD., STE 104",85213,MESA,AZ,33.4370252,-111.75422309999999,13,4,Maricopa County,0,0
1510,1,0,0,2,0,3549 E. BROWN ROAD #104,85213,MESA,AZ,33.4370252,-111.75422309999999,13,4,Maricopa County,0,0
1511,1,0,0,2,0,3557 E. SIERRA MADRE AVE,85296,GILBERT,AZ,33.3482696,-111.7137643,13,4,Maricopa County,0,0
1512,0,0,1,0,0,3559 E. PATRICK ST.,85295,GILBERT,AZ,33.3168663,-111.71340690000001,13,4,Maricopa County,0,0
1513,1,0,0,2,0,3562 E CASTANO LN,85365,YUMA,AZ,32.62846491,-114.57084740000002,27,4,Yuma County,0,0
1514,1,0,0,2,0,3566 E. VAUGHN CT,85234,GILBERT,AZ,33.3568738,-111.71361709999998,13,4,Maricopa County,0,0
1515,1,0,0,2,0,357 E INGLEWOOD ST,85201,MESA,AZ,33.447167,-111.82273090000001,13,4,Maricopa County,0,0
1516,1,0,0,2,0,3570 S MOCCASIN TRAIL,85297,GILBERT,AZ,33.2858299,-111.71410859999999,13,4,Maricopa County,0,0
1517,1,0,0,2,0,"3601 W. CORTARO FARMS RD.,STE. #101",85742,TUCSON,AZ,32.358407,-111.0428848,19,4,Pima County,0,0
1518,1,0,0,2,0,3602 N CREST RANCH DR,85719,TUCSON,AZ,32.2724555,-110.9492807,19,4,Pima County,0,0
1519,1,0,0,2,0,"3603 W. CORTARO FARMS RD., STE 113",85742,TUCSON,AZ,32.3583595,-111.04347390000001,19,4,Pima County,0,0
1520,1,0,0,2,0,3614 SUNRISE ST,86047,WINSLOW,AZ,35.15124325,-110.65318959999999,17,4,Navajo County,0,0
1521,1,0,0,2,0,3618 W ANTHEM WAY #D132,85086,ANTHEM,AZ,33.8667765,-112.13540559999998,13,4,Maricopa County,0,0
1522,1,0,0,2,0,362 W. CALLE MONTERO,85629,SAHUARITA,AZ,31.9913535,-110.97563219999999,19,4,Pima County,0,0
1523,1,0,0,2,0,"36327 N GRANTZEL RD,SUITE 104",85140,SAN TAN VALLEY,AZ,33.24454291,-111.54382360000001,21,4,Pinal County,0,0
1524,1,0,0,2,0,3645 E IRONHORSE RD,85297,GILBERT,AZ,33.2706402,-111.71112959999999,13,4,Maricopa County,0,0
1525,1,0,0,2,0,3650 EAST SUNDANCE AVENUE,85297,GILBERT,AZ,33.2736833,-111.71106599999999,13,4,Maricopa County,0,0
1526,1,0,0,2,0,36510 N 29TH LN,85086,PHOENIX,AZ,33.81621113,-112.12335279999999,13,4,Maricopa County,0,0
1527,1,0,0,2,0,3652 E ADOBE DR,85050,PHOENIX,AZ,33.6886527,-112.00161840000001,13,4,Maricopa County,0,0
1528,1,0,0,2,0,"3655 W. ANTHEM WAY, STE A-117",85086,ANTHEM,AZ,33.864859499999994,-112.13871670000002,13,4,Maricopa County,0,0
1529,1,0,0,2,0,"3668 W ANTHEM WAY,SUITE 162",85086,ANTHEM,AZ,33.868744899999996,-112.1387277,13,4,Maricopa County,0,0
1530,1,0,0,2,0,3675 S MARION WAY,85286,CHANDLER,AZ,33.2529609,-111.81132509999999,13,4,Maricopa County,0,0
1531,1,0,0,2,0,3684 E PALMER ST,85298,GILBERT,AZ,33.2358843,-111.71013159999998,13,4,Maricopa County,0,0
1532,1,0,0,2,0,3689 S COTTONWOOD CT,85286,CHANDLER,AZ,33.25297113,-111.80285239999999,13,4,Maricopa County,0,0
1533,1,0,0,2,0,3707 EAST NAMBE CT,85044,PHOENIX,AZ,33.3293486,-112.0020771,13,4,Maricopa County,0,0
1534,1,0,0,2,0,"371 S. LAKE HAVASU AVE, STE B",86406,LAKE HAVASU CITY,AZ,34.468600200000004,-114.3381878,15,4,Mohave County,0,0
1535,1,0,0,2,0,3711 E IRONHORSE RD,85297,GILBERT,AZ,33.2706283,-111.70954099999999,13,4,Maricopa County,0,0
1536,1,0,0,2,0,3723 E. NOLAN DR.,85249,CHANDLER,AZ,33.2308887,-111.7785981,13,4,Maricopa County,0,0
1537,1,0,0,2,0,3729 N PUEBLO WAY,85251,SCOTTSDALE,AZ,33.4915765,-111.9353888,13,4,Maricopa County,0,0
1538,1,0,0,2,0,37347 S ARROYO VERDE DR,85739,TUCSON,AZ,32.53758687,-110.8868473,21,4,Pinal County,0,0
1539,1,0,0,2,0,3736 E. JUNIPER CIR.,85205,MESA,AZ,33.4490472,-111.75015570000001,13,4,Maricopa County,0,0
1540,1,0,0,2,0,"3750 E. VIA PALOMITA, APT #32201",85718,TUCSON,AZ,32.3111701,-110.91330829999998,19,4,Pima County,0,0
1541,1,0,0,2,0,"3750 HIGHWAY 95, SUITE 106",86442,BULLHEAD CITY,AZ,35.04887308,-114.5889311,15,4,Mohave County,0,0
1542,1,0,0,2,0,3753 E NOLAN DR,85249,CHANDLER,AZ,33.2310588,-111.7778755,13,4,Maricopa County,0,0
1543,1,0,0,2,0,3757 EAST EMBER GLOW WAY,85050,PHOENIX,AZ,33.682816700000004,-111.99826850000001,13,4,Maricopa County,0,0
1544,1,0,0,2,0,3762 E AZALEA DRIVE,85298,GILBERT,AZ,33.2561239,-111.7081668,13,4,Maricopa County,0,0
1545,1,0,0,2,0,"3765 CROSSINGS DR,STE A",86305,PRESCOTT,AZ,34.597644700000004,-112.4669332,25,4,Yavapai County,0,0
1546,1,0,0,2,0,"3765 CROSSINGS DR,SUITE A",86303,PRESCOTT,AZ,34.597644700000004,-112.4669332,25,4,Yavapai County,0,0
1547,1,0,0,2,0,3765 E. PALM STREET,85215,MESA,AZ,33.4697613,-111.7488543,13,4,Maricopa County,0,0
1548,0,0,1,0,0,3765 N 4TH ST,86409,KINGMAN,AZ,35.2326967,-114.0539894,15,4,Mohave County,0,0
1549,1,0,0,2,0,3768 E MEGAN ST,85295,GILBERT,AZ,33.3210766,-111.7091135,13,4,Maricopa County,0,0
1550,1,0,0,2,0,"3775 STOCKTON HILL RD., STE C",86409,KINGMAN,AZ,35.23149871,-114.0370469,15,4,Mohave County,0,0
1551,1,0,0,2,0,3787 E. CULLUMBER ST.,85234,GILBERT,AZ,33.3543278,-111.7091098,13,4,Maricopa County,0,0
1552,0,0,1,0,0,37900 N 45TH AVE,85086,PHOENIX,AZ,33.82239365,-112.1616827,13,4,Maricopa County,0,0
1553,0,0,1,0,0,380 E WHITE WING CT,85122,CASA GRANDE,AZ,32.92527893,-111.7488467,21,4,Pinal County,0,0
1554,1,0,0,2,0,"3800 W RAY RD., STE-19",85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1555,0,0,1,0,0,"3800 W RAY RD., STE-7",85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1556,1,0,0,2,0,3800 W RAY ROAD SUITE #9,85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1557,1,0,0,2,0,3800 W RAY ROAD SUITE 2,85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1558,1,0,0,2,0,"3800 W. RAY RD., STE 2",85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1559,0,0,1,0,0,3800 W. RAY ROAD #14,85226,CHANDLER,AZ,33.320556800000006,-111.90765559999998,13,4,Maricopa County,0,0
1560,1,0,0,2,0,3803 E CANYON PL,85249,CHANDLER,AZ,33.22555854,-111.79707309999999,13,4,Maricopa County,0,0
1561,1,0,0,2,0,"3806 N 3RD ST,SUITE 100",85012,PHOENIX,AZ,33.4913992,-112.0697341,13,4,Maricopa County,0,0
1562,1,0,0,2,0,3807 W. PHELPS RD.,85053,PHOENIX,AZ,33.6373008,-112.14101709999998,13,4,Maricopa County,0,0
1563,1,0,0,2,0,3809 E. YEAGER DR.,85295,GILBERT,AZ,33.30068,-111.70805800000001,13,4,Maricopa County,0,0
1564,1,0,0,2,0,3815 E BELL RD #1400,85032,PHOENIX,AZ,33.6385372,-111.99899740000002,13,4,Maricopa County,0,0
1565,1,0,0,2,0,3817 S VICTORIA WAY,85365,YUMA,AZ,33.07882432,-114.15034109999999,27,4,Yuma County,0,0
1566,1,0,0,2,0,3820 N VIA AVELLANA,85718,TUCSON,AZ,32.2768809,-110.88823559999999,19,4,Pima County,0,0
1567,1,0,0,2,0,"3821 W. COSTCO DR., #103",85741,TUCSON,AZ,32.3257037,-111.0467879,19,4,Pima County,0,0
1568,1,0,0,2,0,3830 PLACITA DE PIACHO,85718,TUCSON,AZ,32.2903131,-110.91119950000001,19,4,Pima County,0,0
1569,1,0,0,2,0,3841 E. FORGE,85206,MESA,AZ,33.39667488,-111.7177316,13,4,Maricopa County,0,0
1570,1,0,0,2,0,"3841 E. THUNDERBIRD RD., STE 101",85032,PHOENIX,AZ,33.61180586,-111.9983881,13,4,Maricopa County,0,0
1571,1,0,0,2,0,38415 S. DOUBLE EAGLE DR.,85739,TUCSON,AZ,32.52735254,-110.8755882,21,4,Pinal County,0,0
1572,1,0,0,2,0,3848 E. MALLORY ST.,85215,MESA,AZ,33.461061300000004,-111.7472841,13,4,Maricopa County,0,0
1573,0,0,1,0,0,3850 DAKOTA RD.,86401,KINGMAN,AZ,35.188502299999996,-113.98057890000001,15,4,Mohave County,0,0
1574,1,0,0,2,0,"3870 W HAPPY VALLEY RD,SUITE 154",85310,GLENDALE,AZ,33.71286704,-112.1427963,13,4,Maricopa County,0,0
1575,0,0,1,0,0,3878 E. SANTA FE LN,85297,GILBERT,AZ,33.279015,-111.70618689999999,13,4,Maricopa County,0,0
1576,2,0,0,4,0,"3885 S ARIZONA AVE,STE 3",85248,CHANDLER,AZ,33.2489644,-111.83988719999999,13,4,Maricopa County,0,0
1577,1,0,0,2,0,"3885 S VAL VISTA DR,SUITE 106",85297,GILBERT,AZ,33.279924,-111.7546268,13,4,Maricopa County,0,0
1578,1,0,0,2,0,3885 S. ARIZONA AVE. UNIT 3,85248,CHANDLER,AZ,33.2489644,-111.83988719999999,13,4,Maricopa County,0,0
1579,1,0,0,2,0,3891 E. PALO VERDE ST.,85296,GILBERT,AZ,33.3457292,-111.70674040000002,13,4,Maricopa County,0,0
1580,1,0,0,2,0,3902 E MOUNTAIN VIEW RD,85014,PHOENIX,AZ,33.575932,-111.9974301,13,4,Maricopa County,0,0
1581,0,0,1,0,0,3903 E. AMBER LN.,85296,GILBERT,AZ,33.3449343,-111.7065249,13,4,Maricopa County,0,0
1582,1,0,0,2,0,3910 E. GREENWAY CIRCLE,85205,MESA,AZ,33.438736999999996,-111.7468628,13,4,Maricopa County,0,0
1583,1,0,0,2,0,3910 W. SOFT WIND DR,85310,GLENDALE,AZ,33.7037357,-112.14267240000001,13,4,Maricopa County,0,0
1584,1,0,0,2,0,3915 E. JUNIPER CIRCLE,85205,MESA,AZ,33.4486239,-111.7463753,13,4,Maricopa County,0,0
1585,1,0,0,2,0,3916 E. ANDALUSIA AVE,85298,GILBERT,AZ,33.2294401,-111.7052446,13,4,Maricopa County,0,0
1586,1,0,0,2,0,3917 E CRITTENDEN LANE,85018,PHOENIX,AZ,33.50535802,-111.9857883,13,4,Maricopa County,0,0
1587,1,0,0,2,0,3933 E DOUGLAS LOOP,85234,GILBERT,AZ,33.3653872,-111.70617859999999,13,4,Maricopa County,0,0
1588,1,0,0,2,0,"3935 ROUGH RIDER ROAD,UNIT 1224",85050,PHOENIX,AZ,33.6873164,-111.9916406,13,4,Maricopa County,0,0
1589,1,0,0,2,0,394 BUTTERFIELD RD.,86323,CHINO VALLEY,AZ,34.77227914,-112.45530590000001,25,4,Yavapai County,0,0
1590,1,0,0,2,0,3940 S ALMA SCHOOL RD SUITE 1,85248,CHANDLER,AZ,33.248255900000004,-111.8652483,13,4,Maricopa County,0,0
1591,1,0,0,2,0,39416 N RATTLESNAKE RD,85140,SAN TAN VALLEY,AZ,33.2373577,-111.5415262,21,4,Pinal County,0,0
1592,1,0,0,2,0,3943 E. JUNIPER CIR,85205,MESA,AZ,33.4485715,-111.7451298,13,4,Maricopa County,0,0
1593,2,0,0,4,0,3945 E FORT LOWELL #209,85712,TUCSON,AZ,32.2663605,-110.90807779999999,19,4,Pima County,0,0
1594,0,0,1,0,0,"39506 N DAISY MOUNTAIN DR.,STE 122-484",85086,ANTHEM,AZ,33.85385504,-112.11559550000001,13,4,Maricopa County,0,0
1595,1,0,0,2,0,3951 E. STRAWBERRY DRIVE,85298,GILBERT,AZ,33.262248,-111.7044125,13,4,Maricopa County,0,0
1596,1,0,0,2,0,3956 S. AMBER ROCK AVE,85735,TUCSON,AZ,32.1752767,-111.0775831,19,4,Pima County,0,0
1597,1,0,0,2,0,"3961 E CHANDLER BVD,111-118",85048,PHOENIX,AZ,33.303508799999996,-111.99774070000001,13,4,Maricopa County,0,0
1598,1,0,0,2,0,"3961 EAST CHANDLER BLVD.,SUITE #104",85048,PHOENIX,AZ,33.303508799999996,-111.99774070000001,13,4,Maricopa County,0,0
1599,1,0,0,2,0,3971 E. PARADISE FALLS DR,85712,TUCSON,AZ,32.2715732,-110.90811409999998,19,4,Pima County,0,0
1600,1,0,0,2,0,3984 E LOS ALTOS DR,85297,GILBERT,AZ,33.285254800000004,-111.7035132,13,4,Maricopa County,0,0
1601,1,0,0,2,0,3986 N CAMPBELL AVE,85719,TUCSON,AZ,32.2792143,-110.9431757,19,4,Pima County,0,0
1602,1,0,0,2,0,3996 N. HUNTINGTON DR,85132,FLORENCE,AZ,32.93337199,-111.204523,21,4,Pinal County,0,0
1603,1,0,0,2,0,"3999 SOUTH DOBSON ROAD,#2088",85248,CHANDLER,AZ,33.245273600000004,-111.8772667,13,4,Maricopa County,0,0
1604,1,0,0,2,0,40 W. BROWN RD. #101,85201,MESA,AZ,33.4351206,-111.83249740000002,13,4,Maricopa County,0,0
1605,1,0,0,2,0,400 E MEADOW LANE,85935,PINETOP,AZ,34.11777368,-109.9506176,17,4,Navajo County,0,0
1606,1,0,0,2,0,400 EAST HWY 70,85546,SAFFORD,AZ,32.83447292,-109.7124429,9,4,Graham County,0,0
1607,1,0,0,2,0,"401 S WHITE MOUNTAIN ROAD,SUITE 101",85901,SHOW LOW,AZ,34.246694399999996,-110.0258584,17,4,Navajo County,0,0
1608,0,0,1,0,0,40144 N 110TH PLACE,85262,SCOTTSDALE,AZ,33.8496419,-111.8436837,13,4,Maricopa County,0,0
1609,1,0,0,2,0,40146 N GERSHWIN DR,85086,ANTHEM,AZ,33.849653700000005,-112.12829550000001,13,4,Maricopa County,0,0
1610,1,0,0,2,0,4015 E FAIRFIELD ST.,85205,MESA,AZ,33.4340946,-111.74448400000001,13,4,Maricopa County,0,0
1611,1,0,0,2,0,4015 E PARADISE FALLS DR #129,85712,TUCSON,AZ,32.2709197,-110.90716370000001,19,4,Pima County,0,0
1612,1,0,0,2,0,"4015 E SOLIERE AVE,APT 263",86004,FLAGSTAFF,AZ,35.2108023,-111.59443859999999,5,4,Coconino County,0,0
1613,1,0,0,2,0,"4015 E. PARADISE FALLS DR., STE 129",85712,TUCSON,AZ,32.2709197,-110.90716370000001,19,4,Pima County,0,0
1614,1,0,0,2,0,4015 N. 15TH AVE.,85015,PHOENIX,AZ,33.4937312,-112.09099350000001,13,4,Maricopa County,0,0
1615,1,0,0,2,0,4015 S ARIZONA AVE #7,85248,CHANDLER,AZ,33.24643524,-111.8411264,13,4,Maricopa County,0,0
1616,1,0,0,2,0,4015 SOLIERE AVE. #213,86004,FLAGSTAFF,AZ,35.2108023,-111.59443859999999,5,4,Coconino County,0,0
1617,1,0,0,2,0,"4020 N 24TH ST,SUITE 120",85016,PHOENIX,AZ,33.4936552,-112.03064850000001,13,4,Maricopa County,0,0
1618,1,0,0,2,0,4020 N LARKSPUR RD,85749,TUCSON,AZ,32.2803996,-110.7253489,19,4,Pima County,0,0
1619,0,0,1,0,0,4024 S. 183RD LANE,85338,GOODYEAR,AZ,33.4097977,-112.45458020000001,13,4,Maricopa County,0,0
1620,0,0,1,0,0,4025 W. BELL RD #5,85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1621,0,0,1,0,0,4025 W. BELL RD SUITE 11,85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1622,1,0,0,2,0,4025 W. BELL RD. #9,85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1623,1,0,0,2,0,"4025 W. BELL RD. , 1-B",85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1624,1,0,0,2,0,"4025 W. BELL RD., #7",85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1625,1,0,0,2,0,"4025 W. BELL RD., STE 13",85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1626,1,0,0,2,0,"4025 W. BELL RD., STE 19",85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1627,1,0,0,2,0,4025 WEST BELL ROAD STE #4,85053,PHOENIX,AZ,33.6386208,-112.1455503,13,4,Maricopa County,0,0
1628,1,0,0,2,0,40309 N MAJESTY CT,85086,ANTHEM,AZ,33.8505776,-112.12435079999999,13,4,Maricopa County,0,0
1629,1,0,0,2,0,404 N. ALVERNON WAY,85711,TUCSON,AZ,32.2272608,-110.9091287,19,4,Pima County,0,0
1630,1,0,0,2,0,40411 N. CAPRA WAY,85086,ANTHEM,AZ,33.8516556,-112.1251962,13,4,Maricopa County,0,0
1631,1,0,0,2,0,405 E. WETMORE SUITE 117-226,85705,TUCSON,AZ,32.2874316,-110.9657778,19,4,Pima County,0,0
1632,1,0,0,2,0,"405 W COOL DRIVE,SUITE 101",85704,TUCSON,AZ,32.3531391,-110.97642920000001,19,4,Pima County,0,0
1633,1,0,0,2,0,4060 E LAMAR RD,85253,PARADISE VALLEY,AZ,33.537188199999996,-111.9911749,13,4,Maricopa County,0,0
1634,1,0,0,2,0,4060 E. LAMAR RD.,85253,PARADISE VALLEY,AZ,33.537188199999996,-111.9911749,13,4,Maricopa County,0,0
1635,1,0,0,2,0,40704 N. HARBOUR TOWN CT.,85086,ANTHEM,AZ,33.85414481,-112.10282409999999,13,4,Maricopa County,0,0
1636,0,0,1,0,0,4071 W HARRISON ST,85226,CHANDLER,AZ,33.316068,-111.9120611,13,4,Maricopa County,0,0
1637,1,0,0,2,0,40712 N BRADON WAY,85086,ANTHEM,AZ,33.854828600000005,-112.088567,13,4,Maricopa County,0,0
1638,1,0,0,2,0,408 W. MCNAIR,85225,CHANDLER,AZ,33.3529583,-111.8472631,13,4,Maricopa County,0,0
1639,1,0,0,2,0,40985 N SPUR CROSS RD,85331,CAVE CREEK,AZ,33.8566244,-111.9571229,13,4,Maricopa County,0,0
1640,1,0,0,2,0,41 WEST SIERRA PINES DR.,85901,SHOW LOW,AZ,34.29984915,-109.99996270000001,17,4,Navajo County,0,0
1641,1,0,0,2,0,411 GRANDVIEW,86409,KINGMAN,AZ,35.192372600000006,-114.0616721,15,4,Mohave County,0,0
1642,1,0,0,2,0,4111 E. MESQUITE STREET,85296,GILBERT,AZ,33.3442056,-111.70224679999998,13,4,Maricopa County,0,0
1643,1,0,0,2,0,4117 E. PLAYA DE CORONADO,85718,TUCSON,AZ,32.336475300000004,-110.9053115,19,4,Pima County,0,0
1644,1,0,0,2,0,4119 E. SELLS DR.,85018,PHOENIX,AZ,33.50142463,-111.99235049999999,13,4,Maricopa County,0,0
1645,1,0,0,2,0,4124 N. 40TH ST.,85018,PHOENIX,AZ,33.49539546,-111.9955264,13,4,Maricopa County,0,0
1646,2,0,0,4,0,4125 WEST CHANDLER BLVD.,85226,CHANDLER,AZ,33.3048942,-111.9133555,13,4,Maricopa County,0,0
1647,1,0,0,2,0,4127 W. MENADOTA DR.,85308,GLENDALE,AZ,33.668291499999995,-112.1487955,13,4,Maricopa County,0,0
1648,1,0,0,2,0,"4131 N. 32ND ST., STE 1",85018,PHOENIX,AZ,33.4960455,-112.127517,13,4,Maricopa County,0,0
1649,1,0,0,2,0,"4135 S POWER RD,SUITE 101",85212,MESA,AZ,33.3406674,-111.68694380000001,13,4,Maricopa County,0,0
1650,1,0,0,2,0,414 S. BEELINE HWY. STE #5,85541,PAYSON,AZ,34.23587929999999,-111.32390900000001,7,4,Gila County,0,0
1651,1,0,0,2,0,4140 E. FAIRBANKS ST.,85295,GILBERT,AZ,33.3135921,-111.7008125,13,4,Maricopa County,0,0
1652,1,0,0,2,0,4141 E LAKESIDE LANE,85253,PARADISE VALLEY,AZ,33.5419239,-111.99119250000001,13,4,Maricopa County,0,0
1653,1,0,0,2,0,4141 E. LAKESIDE LN.,85253,PARADISE VALLEY,AZ,33.5419239,-111.99119250000001,13,4,Maricopa County,0,0
1654,1,0,0,2,0,4143 E DEVON DR,85296,GILBERT,AZ,33.3300118,-111.7010967,13,4,Maricopa County,0,0
1655,1,0,0,2,0,4145 N. 49TH STREET,85018,PHOENIX,AZ,33.4974037,-111.9753784,13,4,Maricopa County,0,0
1656,1,0,0,2,0,4162 N. VILLAGE STREET,85396,BUCKEYE,AZ,33.4945955,-112.51193880000001,13,4,Maricopa County,0,0
1657,1,0,0,2,0,"41620 W MARICOPA CASA- GRANDE HWY,SUITE 110",85138,MARICOPA,AZ,33.00688501,-111.98904920000001,21,4,Pinal County,0,0
1658,1,0,0,2,0,"41620 W. MARICOPA CASA GRANDE HWY,#110",85138,MARICOPA,AZ,33.00688501,-111.98904920000001,21,4,Pinal County,0,0
1659,1,0,0,2,0,4166 W EVANS DR,85053,PHOENIX,AZ,33.61738381,-112.14854299999999,13,4,Maricopa County,0,0
1660,1,0,0,2,0,417 E. CAROL ANN WAY,85022,PHOENIX,AZ,33.6282711,-112.0670989,13,4,Maricopa County,0,0
1661,1,0,0,2,0,418 N BRIARWOOD,85541,PAYSON,AZ,34.2485289,-111.3063142,7,4,Gila County,0,0
1662,1,0,0,2,0,4181 E DUBLIN ST,85295,GILBERT,AZ,33.3190236,-111.70007820000001,13,4,Maricopa County,0,0
1663,1,0,0,2,0,419 W. CALLE DE CABALLOS,85284,TEMPE,AZ,33.33999636,-111.9443408,13,4,Maricopa County,0,0
1664,0,0,1,0,0,"41930 N VENTURE DR,SUITE 150",85086,ANTHEM,AZ,33.8658331,-112.1427305,13,4,Maricopa County,0,0
1665,1,0,0,2,0,420 E. CRESCENT PL,85249,CHANDLER,AZ,33.238026399999995,-111.8355941,13,4,Maricopa County,0,0
1666,1,0,0,2,0,"420 W WARNER RD., STE-101",85284,TEMPE,AZ,33.335032899999995,-111.9435912,13,4,Maricopa County,0,0
1667,1,0,0,2,0,"4200 N. 82ND ST., UNIT 1008",85251,SCOTTSDALE,AZ,33.4965177,-111.90543810000001,13,4,Maricopa County,0,0
1668,1,0,0,2,0,"4202 N 32ND STREET,SUITE A",85016,PHOENIX,AZ,33.4972981,-112.01355759999998,13,4,Maricopa County,0,0
1669,0,0,1,0,0,"4202 N 32ND STREET,SUITE D",85018,PHOENIX,AZ,33.4972981,-112.01355759999998,13,4,Maricopa County,0,0
1670,1,0,0,2,0,"4202 N. 32ND ST., #B",85018,PHOENIX,AZ,33.4972981,-112.01355759999998,13,4,Maricopa County,0,0
1671,1,0,0,2,0,42027 N HARBOUR TOWN CT,85086,ANTHEM,AZ,33.8661224,-112.10152020000001,13,4,Maricopa County,0,0
1672,1,0,0,2,0,"4205 W ANTHEM WAY, STE. 106",85086,ANTHEM,AZ,33.87113923,-112.15078059999999,13,4,Maricopa County,0,0
1673,1,0,0,2,0,"4206 E CHANDLER BLVD,SUITE 20",85048,PHOENIX,AZ,33.305768900000004,-111.9922693,13,4,Maricopa County,0,0
1674,1,0,0,2,0,4206 E. CATALINA AVE.,85206,MESA,AZ,33.4041407,-111.7397433,13,4,Maricopa County,0,0
1675,1,0,0,2,0,"42104 N. VENTURE DR., STE B134",85086,ANTHEM,AZ,33.8673669,-112.1415948,13,4,Maricopa County,0,0
1676,1,0,0,2,0,"42104 N. VENTURE DR.,BLDG E, SUITE 103",85086,ANTHEM,AZ,33.8673669,-112.1415948,13,4,Maricopa County,0,0
1677,2,0,0,4,0,4212 N 16TH ST,85016,PHOENIX,AZ,33.4969522,-112.04942,13,4,Maricopa County,0,0
1678,1,0,0,2,0,4212 N. 16TH ST.,85016,PHOENIX,AZ,33.4969522,-112.04942,13,4,Maricopa County,0,0
1679,1,0,0,2,0,4212 N. 16TH STREET,85016,PHOENIX,AZ,33.4969522,-112.04942,13,4,Maricopa County,0,0
1680,1,0,0,2,0,"4214 E INDIAN SCHOOL RD,SUITE 102",85018,PHOENIX,AZ,33.495168,-111.9903987,13,4,Maricopa County,0,0
1681,1,0,0,2,0,"42201 N 41ST DR., STE-156",85086,ANTHEM,AZ,33.8677216,-112.1471408,13,4,Maricopa County,0,0
1682,1,0,0,2,0,4221 N SIERRA CHAPITA,85750,TUCSON,AZ,32.284600899999994,-110.85906200000001,19,4,Pima County,0,0
1683,1,0,0,2,0,4222 E MCLELLAN #16,85205,MESA,AZ,33.444733299999996,-111.7398428,13,4,Maricopa County,0,0
1684,0,1,0,0,2,4222 E. UPPER RIDGE WAY,85253,PARADISE VALLEY,AZ,33.5406106,-111.98935829999999,13,4,Maricopa County,0,0
1685,1,0,0,2,0,4224 W. MICHELLE DR.,85308,GLENDALE,AZ,33.64900549,-112.15075530000001,13,4,Maricopa County,0,0
1686,1,0,0,2,0,423 W. CANARY WAY,85286,CHANDLER,AZ,33.2652952,-111.8478399,13,4,Maricopa County,0,0
1687,1,0,0,2,0,"4232 E. CHANDLER BLVD., STE 10",85048,PHOENIX,AZ,33.3058256,-111.99130990000002,13,4,Maricopa County,0,0
